t [s],FA [g],SS [g]
29.76,0.027155047,0.011945621
29.8,0.03000226,0.0134070795
29.84,0.03213582,0.013453389
29.88,0.034747243,0.013421257
29.92,0.037797734,0.015508471
29.96,0.03987213,0.016916666
30.0,0.04143828,0.016323296
30.04,0.04329497,0.015712416
30.080000000000002,0.044907894,0.01606601
30.12,0.045611084,0.016596803
30.16,0.045645278,0.016477378
30.2,0.04657858,0.015847452
30.240000000000002,0.047499344,0.014813469
30.28,0.046767175,0.014524388
30.32,0.045918643,0.014298143
30.36,0.0459821,0.012926964
30.400000000000002,0.045368113,0.012557631
30.44,0.044509813,0.011914914
30.48,0.043195695,0.010325606
30.52,0.04157829,0.009714872
30.560000000000002,0.04008916,0.009563439
30.6,0.03801495,0.008143183
30.64,0.035499454,0.007126054
30.68,0.03340165,0.0071700756
30.72,0.031144738,0.0062330607
30.76,0.028835448,0.004863303
30.8,0.026254999,0.004024732
30.84,0.023269512,0.003355666
30.88,0.020111194,0.0029448494
30.92,0.017052019,0.002120279
30.96,0.013793327,-0.00021174495
31.0,0.010542459,-0.0018771893
31.04,0.007619277,-0.002909759
31.080000000000002,0.0039451844,-0.0043452918
31.12,-0.00010655401,-0.0056838267
31.16,-0.0033417998,-0.007333325
31.2,-0.0071071438,-0.008772613
31.240000000000002,-0.010811079,-0.009513007
31.28,-0.013374214,-0.009419999
31.32,-0.016502963,-0.009982596
31.36,-0.0202315,-0.011059959
31.400000000000002,-0.023160912,-0.011649458
31.44,-0.025800647,-0.013006875
31.48,-0.028771313,-0.014115008
31.52,-0.031218927,-0.014096261
31.560000000000002,-0.03355679,-0.014767866
31.6,-0.03604531,-0.014875249
31.64,-0.03822518,-0.014645765
31.68,-0.040095456,-0.015171018
31.720000000000002,-0.041748222,-0.014580651
31.76,-0.04273286,-0.014075208
31.8,-0.044260263,-0.014615987
31.84,-0.045635078,-0.013917117
31.88,-0.04617861,-0.013216596
31.92,-0.0461656,-0.014008727
31.96,-0.04659042,-0.013900478
32.0,-0.04624263,-0.012057715
32.04,-0.045476723,-0.010530499
32.08,-0.0461471,-0.010521371
32.12,-0.04599882,-0.009610648
32.160000000000004,-0.044519376,-0.0077546155
32.2,-0.042397898,-0.007244465
32.24,-0.041691992,-0.0075765196
32.28,-0.039306015,-0.00726407
32.32,-0.03558025,-0.006687826
32.36,-0.033375204,-0.0046522897
32.4,-0.030897837,-0.005467753
32.44,-0.029465903,-0.005784464
32.480000000000004,-0.02665973,-0.0019638233
32.52,-0.023031577,-0.00026937822
32.56,-0.02037306,-0.0036866434
32.6,-0.016156385,-0.0028105495
32.64,-0.0129566295,0.00063161185
32.68,-0.011479402,0.00084255735
32.72,-0.008199387,0.00023067792
32.76,-0.0040084636,0.0019428037
32.8,-0.0010210666,0.0038551472
32.84,0.0022526933,0.0034930555
32.88,0.006799923,0.0050592073
32.92,0.010599343,0.0071216053
32.96,0.013218142,0.0067852386
33.0,0.015616523,0.0075697424
33.04,0.018316811,0.010479548
33.08,0.021449016,0.011153466
33.12,0.024882117,0.010626955
33.160000000000004,0.028102195,0.01192096
33.2,0.02965146,0.0127156405
33.24,0.031779572,0.012467593
33.28,0.03492254,0.012873566
33.32,0.036545273,0.013282527
33.36,0.037689872,0.012495296
33.4,0.040332317,0.011709494
33.44,0.04259098,0.011582064
33.480000000000004,0.043578625,0.011535707
33.52,0.044561695,0.011728578
33.56,0.04572083,0.011394308
33.6,0.045616362,0.010930452
33.64,0.045581836,0.011025625
33.68,0.04683508,0.010709214
33.72,0.046849124,0.010062397
33.76,0.045239996,0.009979772
33.8,0.04436166,0.009378522
33.84,0.043833647,0.008168862
33.88,0.042342693,0.007841715
33.92,0.04054354,0.007347339
33.96,0.03951353,0.0062715644
34.0,0.038204122,0.0057735885
34.04,0.035626188,0.005392984
34.08,0.032778934,0.0047888523
34.12,0.030101636,0.0045548566
34.160000000000004,0.027615093,0.0047449656
34.2,0.025339073,0.0042905905
34.24,0.023108276,0.0031853933
34.28,0.020185748,0.0024178876
34.32,0.016682196,0.0018754645
34.36,0.013244546,0.0007004703
34.4,0.009670937,-0.0007548222
34.44,0.0062842695,-0.0013207257
34.480000000000004,0.0029583613,-0.0016682037
34.52,0.00020663223,-0.0027767383
34.56,-0.0029835398,-0.0042497814
34.6,-0.006637679,-0.0050119823
34.64,-0.01031374,-0.0057739625
34.68,-0.0139875,-0.0067338995
34.72,-0.017410208,-0.00739778
34.76,-0.020116813,-0.008445849
34.800000000000004,-0.022745518,-0.009377336
34.84,-0.025639199,-0.009829425
34.88,-0.028364975,-0.009997988
34.92,-0.031026784,-0.01078596
34.96,-0.033262845,-0.0115225725
35.0,-0.035502996,-0.011679342
35.04,-0.037515678,-0.011276732
35.08,-0.038812485,-0.011263532
35.12,-0.04000643,-0.011506715
35.160000000000004,-0.041637726,-0.01168448
35.2,-0.042927265,-0.011741088
35.24,-0.04371264,-0.011237155
35.28,-0.044395097,-0.011018998
35.32,-0.044847403,-0.010986513
35.36,-0.04461607,-0.01066647
35.4,-0.044730805,-0.00987489
35.44,-0.04519688,-0.0095041925
35.480000000000004,-0.04472559,-0.009248246
35.52,-0.043598313,-0.008892678
35.56,-0.042693116,-0.008605878
35.6,-0.04139437,-0.0080979485
35.64,-0.039536845,-0.007278379
35.68,-0.037880823,-0.0070528565
35.72,-0.036279418,-0.006961181
35.76,-0.034189954,-0.0061565954
35.800000000000004,-0.03174953,-0.0051513347
35.84,-0.029286005,-0.004582964
35.88,-0.026149109,-0.00426282
35.92,-0.022497417,-0.003717006
35.96,-0.019586856,-0.0030276314
36.0,-0.016686188,-0.0022120704
36.04,-0.0132365385,-0.0013233018
36.08,-0.010210468,-0.00034986183
36.12,-0.0069551864,0.00070157816
36.160000000000004,-0.0032546627,0.0020257481
36.2,0.00023510183,0.0029706273
36.24,0.003330986,0.0035344686
36.28,0.0061573205,0.004062885
36.32,0.009245905,0.0050167595
36.36,0.0120352805,0.006273384
36.4,0.014915732,0.0070247976
36.44,0.018405324,0.0073776767
36.480000000000004,0.02140908,0.008107091
36.52,0.023957485,0.009176405
36.56,0.02652467,0.009745825
36.6,0.029109946,0.009990439
36.64,0.031660706,0.010454028
36.68,0.034051795,0.011052969
36.72,0.036494598,0.011196831
36.76,0.03856498,0.011083329
36.800000000000004,0.040123504,0.010907129
36.84,0.041762948,0.010735567
36.88,0.04316792,0.010797384
36.92,0.044163212,0.010679555
36.96,0.045109984,0.010211184
37.0,0.045808885,0.00981095
37.04,0.04588131,0.009742393
37.08,0.045548026,0.009516685
37.12,0.045338668,0.008971474
37.160000000000004,0.044899195,0.008570024
37.2,0.04414817,0.008273228
37.24,0.043153565,0.007972979
37.28,0.04217783,0.007735718
37.32,0.04067291,0.0073153344
37.36,0.03857139,0.0069484934
37.4,0.036563184,0.0066419197
37.44,0.03464055,0.0061025308
37.480000000000004,0.032485787,0.005632221
37.52,0.030278066,0.0052080136
37.56,0.02792494,0.0045808456
37.6,0.02529199,0.003924672
37.64,0.0221615,0.003497744
37.68,0.019066278,0.00290953
37.72,0.016268501,0.0020246725
37.76,0.013377199,0.001303448
37.800000000000004,0.010323014,0.0005743743
37.84,0.0071183643,-0.00036119547
37.88,0.0036155134,-0.0014164256
37.92,-0.00013627323,-0.0024130833
37.96,-0.0036599918,-0.0032608914
38.0,-0.006961275,-0.004120535
38.04,-0.010132471,-0.005059232
38.08,-0.013265635,-0.0058689723
38.12,-0.01656923,-0.0065098437
38.160000000000004,-0.019862555,-0.007298732
38.2,-0.022950137,-0.008272256
38.24,-0.025646267,-0.008959551
38.28,-0.028286003,-0.009481512
38.32,-0.030804234,-0.00992951
38.36,-0.032910246,-0.01033818
38.4,-0.03492989,-0.010432751
38.44,-0.03686494,-0.010585859
38.480000000000004,-0.038473267,-0.010919554
38.52,-0.03987066,-0.011041318
38.56,-0.041053243,-0.010956057
38.6,-0.042020548,-0.01082014
38.64,-0.04256965,-0.010601916
38.68,-0.043183524,-0.010230655
38.72,-0.043935537,-0.010075907
38.76,-0.04425142,-0.009809453
38.800000000000004,-0.04420016,-0.009422113
38.84,-0.04397738,-0.009302503
38.88,-0.043363474,-0.009110708
38.92,-0.042402893,-0.008534892
38.96,-0.041384626,-0.008075774
39.0,-0.040334698,-0.007702385
39.04,-0.039033618,-0.0073822113
39.08,-0.037318293,-0.00724988
39.12,-0.035324167,-0.006848246
39.160000000000004,-0.033099495,-0.0062749772
39.2,-0.030599898,-0.005735264
39.24,-0.028093705,-0.0051315865
39.28,-0.025689887,-0.00459164
39.32,-0.023041395,-0.0039910953
39.36,-0.020050704,-0.0030614915
39.4,-0.016887145,-0.002192464
39.44,-0.0134981545,-0.0015059784
39.480000000000004,-0.0101584,-0.0005741151
39.52,-0.0072086104,0.00044470836
39.56,-0.0041313604,0.0012736534
39.6,-0.0007691447,0.0020709485
39.64,0.0025093693,0.0028929291
39.68,0.0056064646,0.0037378038
39.72,0.008827027,0.004587134
39.76,0.0122201415,0.0054186173
39.800000000000004,0.015303556,0.0062481677
39.84,0.018073313,0.0071144346
39.88,0.020851497,0.00808751
39.92,0.02351329,0.00883633
39.96,0.026292963,0.009463358
40.0,0.029271923,0.010064911
40.04,0.031760644,0.010259121
40.08,0.033844467,0.010458581
40.12,0.03588505,0.010872624
40.160000000000004,0.03774968,0.0110865375
40.2,0.039530024,0.01102615
40.24,0.041314576,0.010902221
40.28,0.042691547,0.0106712645
40.32,0.043563552,0.010382163
40.36,0.04416684,0.010350625
40.4,0.04462664,0.010171547
40.44,0.04489966,0.009661847
40.480000000000004,0.044929933,0.00927204
40.52,0.044681966,0.008963984
40.56,0.044312548,0.008651278
40.6,0.04352541,0.00828839
40.64,0.04242472,0.007881974
40.68,0.04121314,0.007496953
40.72,0.039827213,0.0069634346
40.76,0.038293567,0.006429104
40.800000000000004,0.03678177,0.006144807
40.84,0.034902055,0.0056029204
40.88,0.032691836,0.0049327197
40.92,0.030227125,0.004464683
40.96,0.027647916,0.00394915
41.0,0.02510024,0.0035163215
41.04,0.022284416,0.0030069407
41.08,0.019343678,0.0022613658
41.12,0.016514981,0.0015919235
41.160000000000004,0.013412373,0.001069036
41.2,0.009941675,0.00040912005
41.24,0.0063829464,-0.00045212512
41.28,0.003026314,-0.0013327437
41.32,-0.00020561025,-0.0020306164
41.36,-0.003610121,-0.0028918865
41.4,-0.0069656316,-0.0037443205
41.44,-0.010147277,-0.004426826
41.480000000000004,-0.013380225,-0.005318647
41.52,-0.016392883,-0.006243104
41.56,-0.01931395,-0.006825124
41.6,-0.022228671,-0.007486607
41.64,-0.024759382,-0.0082758535
41.68,-0.027081069,-0.008743617
41.72,-0.029480295,-0.008938489
41.76,-0.03186661,-0.009288691
41.800000000000004,-0.03392056,-0.009608623
41.84,-0.035722233,-0.009679207
41.88,-0.037393127,-0.009702741
41.92,-0.038755983,-0.009894851
41.96,-0.04005471,-0.009840789
42.0,-0.04133394,-0.009473249
42.04,-0.042297658,-0.0094318725
42.08,-0.042999014,-0.009431894
42.12,-0.04350969,-0.009195409
42.160000000000004,-0.04364106,-0.008958242
42.2,-0.043586973,-0.008613468
42.24,-0.043467954,-0.008317805
42.28,-0.043166798,-0.008062423
42.32,-0.04255843,-0.007675072
42.36,-0.041452024,-0.007138272
42.4,-0.04015362,-0.0066739777
42.44,-0.038593523,-0.0063067917
42.480000000000004,-0.036673345,-0.0059394487
42.52,-0.034733724,-0.005718195
42.56,-0.03261012,-0.0053384267
42.6,-0.030381165,-0.004864941
42.64,-0.02813611,-0.004572926
42.68,-0.025350083,-0.004099203
42.72,-0.022025058,-0.0035708505
42.76,-0.0189399,-0.0030348136
42.800000000000004,-0.016309118,-0.0024637156
42.84,-0.013471356,-0.0018555938
42.88,-0.010312408,-0.0012913995
42.92,-0.007282588,-0.0004851273
42.96,-0.0041905083,0.0002773696
43.0,-0.0010128006,0.0010679236
43.04,0.0020821607,0.0019480566
43.08,0.005122491,0.0027584252
43.12,0.00822838,0.0033994452
43.160000000000004,0.011311667,0.004067313
43.2,0.014315932,0.0048327087
43.24,0.017408935,0.005554621
43.28,0.020592777,0.006114017
43.32,0.023418436,0.006620844
43.36,0.025923248,0.0072472016
43.4,0.028546203,0.007912968
43.44,0.031158641,0.008400057
43.480000000000004,0.033567928,0.008824079
43.52,0.035763986,0.009301224
43.56,0.037727393,0.009677841
43.6,0.03947795,0.009706354
43.64,0.04098764,0.0095337825
43.68,0.042193215,0.009592122
43.72,0.043101404,0.00967431
43.76,0.04385454,0.009580032
43.800000000000004,0.044399295,0.009283495
43.84,0.044655308,0.00893266
43.88,0.044507667,0.008800984
43.92,0.044095997,0.00880343
43.96,0.04359239,0.008557571
44.0,0.042820044,0.008035676
44.04,0.041816846,0.0075801425
44.08,0.04062421,0.007299496
44.12,0.03935066,0.0071427757
44.160000000000004,0.03785687,0.0068287943
44.2,0.036017485,0.0063404934
44.24,0.034049265,0.005922647
44.28,0.032171283,0.0055282484
44.32,0.029928077,0.0050865095
44.36,0.027453126,0.004668532
44.4,0.024948645,0.0042618182
44.44,0.022204515,0.0037329462
44.480000000000004,0.019369561,0.0029238842
44.52,0.016414354,0.0020962679
44.56,0.013378224,0.0014371175
44.6,0.010260933,0.00075669424
44.64,0.0071388534,0.00013403111
44.68,0.0039401343,-0.00038584135
44.72,0.00057165785,-0.0011330496
44.76,-0.0028003708,-0.0021605948
44.800000000000004,-0.0060438965,-0.0031677906
44.84,-0.009314574,-0.003920801
44.88,-0.01252726,-0.0044188155
44.92,-0.015497513,-0.004996607
44.96,-0.018305084,-0.005793093
45.0,-0.021210365,-0.006622899
45.04,-0.024011267,-0.0074099903
45.08,-0.026583396,-0.007865276
45.12,-0.029027335,-0.00818601
45.160000000000004,-0.031245101,-0.008543211
45.2,-0.033241723,-0.008904616
45.24,-0.03511472,-0.009233379
45.28,-0.036837224,-0.009455137
45.32,-0.03842025,-0.00964686
45.36,-0.039772842,-0.009847409
45.4,-0.04083001,-0.00982019
45.44,-0.0416417,-0.009724486
45.480000000000004,-0.04219859,-0.009572234
45.52,-0.0427008,-0.009293461
45.56,-0.043108717,-0.009143878
45.6,-0.04314642,-0.0089580575
45.64,-0.04294939,-0.008603825
45.68,-0.042517655,-0.008351742
45.72,-0.04163862,-0.008071302
45.76,-0.04063948,-0.0076827807
45.800000000000004,-0.039592743,-0.0072770063
45.84,-0.038139645,-0.006982991
45.88,-0.03652069,-0.0066761426
45.92,-0.034754887,-0.0061692446
45.96,-0.03261688,-0.0054830043
46.0,-0.030227918,-0.0049465043
46.04,-0.027737245,-0.0045476286
46.08,-0.025235837,-0.0040961094
46.12,-0.022765094,-0.0035908478
46.160000000000004,-0.019987317,-0.0030154902
46.2,-0.016893033,-0.002401817
46.24,-0.013923153,-0.0018360572
46.28,-0.010778274,-0.0010851553
46.32,-0.00772133,-0.00024919055
46.36,-0.004642006,0.00047763242
46.4,-0.0014037881,0.0011789912
46.44,0.0016616017,0.0018245826
46.480000000000004,0.004838656,0.0024349373
46.52,0.008119046,0.0032303352
46.56,0.011288594,0.0039586746
46.6,0.014471316,0.0045731943
46.64,0.017529452,0.005420583
46.68,0.020422742,0.006231686
46.72,0.023184706,0.006896956
46.76,0.025782937,0.007579843
46.800000000000004,0.02842106,0.008065322
46.84,0.031031765,0.008350736
46.88,0.03330417,0.00869145
46.92,0.03514832,0.00893231
46.96,0.036853723,0.008986198
47.0,0.03859316,0.009154038
47.04,0.04002206,0.009234294
47.08,0.04113222,0.009226611
47.12,0.042201,0.009285263
47.160000000000004,0.04303346,0.0091565605
47.2,0.043511707,0.009034463
47.24,0.04366773,0.008922617
47.28,0.04366223,0.0085207615
47.32,0.043463428,0.0081712315
47.36,0.043093614,0.007970257
47.4,0.042533036,0.007622199
47.44,0.04167162,0.007342714
47.480000000000004,0.040495466,0.0071803955
47.52,0.039188925,0.006766535
47.56,0.037675124,0.006217628
47.6,0.036020596,0.0059354096
47.64,0.034215808,0.0056771063
47.68,0.032096457,0.0053185895
47.72,0.029856678,0.004924629
47.76,0.027434085,0.0043727485
47.800000000000004,0.02482955,0.0038245635
47.84,0.022103086,0.0034889416
47.88,0.019202575,0.0031575258
47.92,0.016193155,0.0025846828
47.96,0.013143055,0.001924714
48.0,0.009982183,0.0012654179
48.04,0.0068254555,0.00076174206
48.08,0.0036397588,1.9585956e-05
48.120000000000005,0.00037961733,-0.000974245
48.160000000000004,-0.0028370593,-0.0016271295
48.2,-0.0059707467,-0.0023368765
48.24,-0.0091478145,-0.003149463
48.28,-0.012419605,-0.0036971422
48.32,-0.015397446,-0.0043037115
48.36,-0.018036576,-0.005222293
48.4,-0.020722976,-0.0058269836
48.44,-0.023398083,-0.0062477747
48.480000000000004,-0.025894135,-0.0068143588
48.52,-0.02822813,-0.007265975
48.56,-0.030533375,-0.0077124154
48.6,-0.032691155,-0.00826485
48.64,-0.03449219,-0.008521716
48.68,-0.03626696,-0.008704832
48.72,-0.037907463,-0.008834389
48.76,-0.039199505,-0.008740579
48.800000000000004,-0.040441494,-0.008844532
48.84,-0.04149833,-0.008999897
48.88,-0.04221203,-0.008847258
48.92,-0.04271359,-0.008777275
48.96,-0.04299957,-0.008692144
49.0,-0.042942178,-0.008385309
49.04,-0.04264579,-0.0081756
49.08,-0.04228998,-0.007983311
49.120000000000005,-0.041605778,-0.0076783104
49.160000000000004,-0.04060006,-0.0073855743
49.2,-0.039394785,-0.0069005615
49.24,-0.037744075,-0.0064986544
49.28,-0.035991143,-0.0063530197
49.32,-0.03432538,-0.0058042794
49.36,-0.032377165,-0.0052463594
49.4,-0.030082615,-0.004983936
49.44,-0.027628725,-0.004599967
49.480000000000004,-0.025126092,-0.0041518086
49.52,-0.0223943,-0.0037960766
49.56,-0.019434012,-0.003155458
49.6,-0.016518952,-0.002480755
49.64,-0.013643766,-0.0018923531
49.68,-0.0106116,-0.0012769493
49.72,-0.007629887,-0.0007260375
49.76,-0.004769121,-7.01607e-05
49.800000000000004,-0.0015440932,0.00072901184
49.84,0.0018013213,0.0013358841
49.88,0.004825567,0.0018694676
49.92,0.007968475,0.0024934013
49.96,0.011205857,0.0031302797
50.0,0.014157437,0.0038823034
50.04,0.017016353,0.004633073
50.08,0.020005576,0.0050179325
50.120000000000005,0.022881879,0.00553601
50.160000000000004,0.025591081,0.006254975
50.2,0.02824748,0.006673444
50.24,0.030578475,0.006974709
50.28,0.03262418,0.0073130103
50.32,0.034692448,0.007438599
50.36,0.036702294,0.0076666754
50.4,0.038303055,0.008058176
50.44,0.03964693,0.00823071
50.480000000000004,0.040856488,0.008314421
50.52,0.041856594,0.0083594145
50.56,0.042576835,0.008206278
50.6,0.0430623,0.008062885
50.64,0.04333975,0.008072984
50.68,0.043349363,0.007859982
50.72,0.04308104,0.0076787844
50.76,0.042584457,0.007621472
50.800000000000004,0.041905057,0.007331689
50.84,0.041039884,0.007140018
50.88,0.03992392,0.0070350906
50.92,0.038685534,0.0067038955
50.96,0.03726986,0.006461556
51.0,0.035504002,0.0062923636
51.04,0.033500183,0.0059388224
51.08,0.03149658,0.0056504365
51.120000000000005,0.029277276,0.005247415
51.160000000000004,0.026782524,0.004891254
51.2,0.02440299,0.0045983023
51.24,0.02184026,0.004063968
51.28,0.018989494,0.0034822647
51.32,0.016121602,0.0030774893
51.36,0.013167876,0.0024162955
51.4,0.009964954,0.00173054
51.44,0.006810905,0.0012954896
51.480000000000004,0.0037542728,0.0005780514
51.52,0.0005713602,-0.00033968475
51.56,-0.0026679707,-0.00088713353
51.6,-0.005763055,-0.0013569514
51.64,-0.008786975,-0.002183363
51.68,-0.011900066,-0.0030575003
51.72,-0.014931532,-0.003692944
51.76,-0.017755374,-0.0043548997
51.800000000000004,-0.020555085,-0.00509245
51.84,-0.023355057,-0.005822515
51.88,-0.025803253,-0.0063492535
51.92,-0.028089616,-0.0068040807
51.96,-0.030439593,-0.00732533
52.0,-0.032465175,-0.0076142475
52.04,-0.034336925,-0.007792383
52.08,-0.036248043,-0.008149116
52.120000000000005,-0.03782088,-0.008477914
52.160000000000004,-0.039048973,-0.008521177
52.2,-0.04007573,-0.008671967
52.24,-0.04095272,-0.008784955
52.28,-0.04159661,-0.008688248
52.32,-0.041976843,-0.008754122
52.36,-0.042247564,-0.008725588
52.4,-0.042147018,-0.008508929
52.44,-0.04174599,-0.00848771
52.480000000000004,-0.041286822,-0.008246685
52.52,-0.040492233,-0.0077924174
52.56,-0.039432086,-0.0076548522
52.6,-0.038265157,-0.007357576
52.64,-0.036913857,-0.0068660732
52.68,-0.035396583,-0.006645181
52.72,-0.03353985,-0.0063822945
52.76,-0.031530403,-0.005946736
52.800000000000004,-0.029512543,-0.0054496843
52.84,-0.027151357,-0.0050025396
52.88,-0.02467975,-0.004617591
52.92,-0.022175789,-0.0041109417
52.96,-0.019420939,-0.003479624
53.0,-0.016526902,-0.0029133074
53.04,-0.013683962,-0.002272951
53.08,-0.010699885,-0.0015739821
53.120000000000005,-0.0075563327,-0.0011358623
53.160000000000004,-0.0044814134,-0.00044297482
53.2,-0.0013183889,0.00041184775
53.24,0.0019225546,0.0010565908
53.28,0.0049234284,0.0018214599
53.32,0.007996034,0.0026656846
53.36,0.011196752,0.0032333143
53.4,0.014214245,0.0038718493
53.44,0.017032662,0.0046217614
53.480000000000004,0.019728871,0.004982833
53.52,0.022398477,0.0054172073
53.56,0.025081823,0.0060743745
53.6,0.027567068,0.0064727217
53.64,0.029857215,0.006881529
53.68,0.031972058,0.0072770123
53.72,0.033818405,0.007443985
53.76,0.03549384,0.00784156
53.800000000000004,0.03708658,0.008105394
53.84,0.038454063,0.008030999
53.88,0.039528005,0.008163049
53.92,0.040491,0.008262697
53.96,0.041302357,0.008251199
54.0,0.041818127,0.008273666
54.04,0.0420577,0.008051818
54.08,0.04225984,0.007827246
54.120000000000005,0.04214604,0.007980232
54.160000000000004,0.04175635,0.007975185
54.2,0.041304823,0.007695864
54.24,0.040588938,0.007524903
54.28,0.03953837,0.00718359
54.32,0.038339205,0.006790207
54.36,0.037016027,0.006723811
